isbn;title;author;year;publisher;imageurl;price;stock
425049981;Titan;John Varley;1980;Berkley Publishing Group;http://images.amazon.com/images/P/0425049981.01.LZZZZZZZ.jpg;17;28
374386676;The Year They Burned the Books;Nancy Garden;1999;Farrar Straus Giroux;http://images.amazon.com/images/P/0374386676.01.LZZZZZZZ.jpg;161;29
786886463;A Density of Souls;Christopher Rice;2001;Miramax;http://images.amazon.com/images/P/0786886463.01.LZZZZZZZ.jpg;63;13
345395379;Slow River;Nicola Griffith;1996;Ballantine Books;http://images.amazon.com/images/P/0345395379.01.LZZZZZZZ.jpg;134;7
380788497;Changer;Jane Lindskold;1998;Eos;http://images.amazon.com/images/P/0380788497.01.LZZZZZZZ.jpg;39;26
307215342;Trixie Belden and the Mystery Off Glen Road (Mystery Off Glen Road);Julie Campbell;1977;Random House Childrens Books;http://images.amazon.com/images/P/0307215342.01.LZZZZZZZ.jpg;161;5
374343381;Lark in the Morning;Nancy Garden;1991;"Farrar Straus &amp; Giroux";http://images.amazon.com/images/P/0374343381.01.LZZZZZZZ.jpg;158;10
345403339;Saving Grace;LEE SMITH;1996;Ballantine Books;http://images.amazon.com/images/P/0345403339.01.LZZZZZZZ.jpg;64;40
440226694;Lena (50 State Quarters);JACQUELINE WOODSON;2000;Laurel Leaf;http://images.amazon.com/images/P/0440226694.01.LZZZZZZZ.jpg;140;2
440219604;I Hadn't Meant to Tell You This;Jacqueline Woodson;1995;Laurel-Leaf Books;http://images.amazon.com/images/P/0440219604.01.LZZZZZZZ.jpg;134;37
767903285;Raise the Roof: The Inspiring Inside Story of the Tennessee Lady Vols' Undefeated 1997-98 Season;Pat Head Summitt;1998;Broadway Books;http://images.amazon.com/images/P/0767903285.01.LZZZZZZZ.jpg;75;28
345429176;Ufos, JFK and Elvis: Conspiracies You Don't Have to Be Crazy to Believe;Richard Belzer;1999;Ballantine Books;http://images.amazon.com/images/P/0345429176.01.LZZZZZZZ.jpg;124;28
038529929X;Hannibal;Thomas Harris;1999;Del Sol Press;http://images.amazon.com/images/P/038529929X.01.LZZZZZZZ.jpg;137;4
1573229571;About a Boy (Movie Tie-In);Nick Hornby;2002;Riverhead Books;http://images.amazon.com/images/P/1573229571.01.LZZZZZZZ.jpg;125;25
345418778;Mostly Harmless;Douglas Adams;2000;Ballantine Books;http://images.amazon.com/images/P/0345418778.01.LZZZZZZZ.jpg;51;21
517201658;The Thorn Birds (Modern Classics);Colleen McCullough;1998;Wings;http://images.amazon.com/images/P/0517201658.01.LZZZZZZZ.jpg;118;20
743211383;Dreamcatcher;Stephen King;2001;Scribner;http://images.amazon.com/images/P/0743211383.01.LZZZZZZZ.jpg;59;18
039914370X;Sudden Mischief (Spenser Mysteries (Hardcover));Robert B. Parker;1998;Putnam Pub Group;http://images.amazon.com/images/P/039914370X.01.LZZZZZZZ.jpg;41;28
1884777805;Elements of Programming With Perl;Andrew L. Johnson;1999;Manning Publications;http://images.amazon.com/images/P/1884777805.01.LZZZZZZZ.jpg;176;3
312977905;To Catch a Cat;Marian Babson;2002;St. Martin's Minotaur;http://images.amazon.com/images/P/0312977905.01.LZZZZZZZ.jpg;145;13
812521331;People of the Wolf (The First North Americans series, Book 1);W. Michael Gear;1992;Tor Books;http://images.amazon.com/images/P/0812521331.01.LZZZZZZZ.jpg;181;37
451205421;The Door to December;Dean R. Koontz;2002;Signet Book;http://images.amazon.com/images/P/0451205421.01.LZZZZZZZ.jpg;140;32
894342789;College Majors and Careers: A Resource Guide for Effective Life Planning (College Majors and Careers);Paul Phifer;1999;Ferguson Publishing Company;http://images.amazon.com/images/P/0894342789.01.LZZZZZZZ.jpg;192;24
440218535;Smilla's Sense of Snow;Peter Hoeg;1997;Island;http://images.amazon.com/images/P/0440218535.01.LZZZZZZZ.jpg;104;40
449207595;The Grass Is Always Greener over the Septic Tank;Erma Bombeck;1988;Fawcett Books;http://images.amazon.com/images/P/0449207595.01.LZZZZZZZ.jpg;87;10
8806142267;Viaggi del tempo immobile (I coralli);Roberto Vecchioni;1996;Einaudi;http://images.amazon.com/images/P/8806142267.01.LZZZZZZZ.jpg;95;37
670844594;Rumpole on Trial;John Mortimer;1992;Penguin USA;http://images.amazon.com/images/P/0670844594.01.LZZZZZZZ.jpg;53;31
039457513X;Billy Bathgate;E. L. Doctorow;1989;Random House;http://images.amazon.com/images/P/039457513X.01.LZZZZZZZ.jpg;38;29
394559487;Citizens: A Chronicle of the French Revolution;Simon Schama;1989;Random House Inc;http://images.amazon.com/images/P/0394559487.01.LZZZZZZZ.jpg;23;40
804001944;The Man Who Killed the Deer;Frank Waters;1970;Ohio University Press;http://images.amazon.com/images/P/0804001944.01.LZZZZZZZ.jpg;99;9
590897985;The Music of Dolphins (Apple Signature Edition);Karen Hesse;1998;Hyperion Books for Children;http://images.amazon.com/images/P/0590897985.01.LZZZZZZZ.jpg;36;23
689832877;Sunwing (Aladdin Fantasy);Kenneth Oppel;2001;Aladdin;http://images.amazon.com/images/P/0689832877.01.LZZZZZZZ.jpg;196;20
689829698;Caddie Woodlawn - Newbery Promo '99 (Aladdin Fiction);Carol Ryrie Brink;1999;Aladdin;http://images.amazon.com/images/P/0689829698.01.LZZZZZZZ.jpg;89;0
439042917;The Hork-Bajir Chronicles (Animorphs Series);K. A. Applegate;1998;Scholastic;http://images.amazon.com/images/P/0439042917.01.LZZZZZZZ.jpg;69;11
64409457;The Silver Chair (full color) (Narnia);C. S. Lewis;2000;HarperTrophy;http://images.amazon.com/images/P/0064409457.01.LZZZZZZZ.jpg;196;31
64405052;The Magician's Nephew (Narnia);C. S. Lewis;1994;HarperTrophy;http://images.amazon.com/images/P/0064405052.01.LZZZZZZZ.jpg;84;1
043922165X;Circles in the Stream (Avalon: Web of Magic, 1);Shelly R. Roberts;2001;Scholastic;http://images.amazon.com/images/P/043922165X.01.LZZZZZZZ.jpg;40;25
152162445;High Wizardry: The Third Book in the Young Wizards Series;Diane Duane;2001;Magic Carpet Books;http://images.amazon.com/images/P/0152162445.01.LZZZZZZZ.jpg;192;34
152162577;Deep Wizardry: The Second Book in the Young Wizards Series;Diane Duane;2001;Magic Carpet Books;http://images.amazon.com/images/P/0152162577.01.LZZZZZZZ.jpg;190;26
015216250X;So You Want to Be a Wizard: The First Book in the Young Wizards Series;Diane Duane;2001;Magic Carpet Books;http://images.amazon.com/images/P/015216250X.01.LZZZZZZZ.jpg;103;25
1562477528;Going for Great (Ag Fiction (American Girl));Carolee Brockmann;1999;Pleasant Company Publications;http://images.amazon.com/images/P/1562477528.01.LZZZZZZZ.jpg;104;1
439221676;All That Glitters (Avalon, 2);Rachel Roberts;2001;Scholastic;http://images.amazon.com/images/P/0439221676.01.LZZZZZZZ.jpg;110;39
439221684;Cry of the Wolf (Avalon, 3);Rachel Roberts;2001;Scholastic;http://images.amazon.com/images/P/0439221684.01.LZZZZZZZ.jpg;130;18
439221714;The Secret of the Unicorn (Avalon Web of Magic, 4);Rachel Roberts;2000;Scholastic Paperbacks;http://images.amazon.com/images/P/0439221714.01.LZZZZZZZ.jpg;9;19
439221706;Avalon: Web Of Magic #5: Spellsinger;Rachel Roberts;2002;Scholastic Paperbacks;http://images.amazon.com/images/P/0439221706.01.LZZZZZZZ.jpg;18;18
439221730;Trial by Fire;Rachel Roberts;2002;Scholastic Paperbacks;http://images.amazon.com/images/P/0439221730.01.LZZZZZZZ.jpg;164;5
440415993;Ties That Bind, Ties That Break (Laurel-Leaf Books);Lensey Namioka;2000;Laurel-Leaf Books;http://images.amazon.com/images/P/0440415993.01.LZZZZZZZ.jpg;51;34
895872102;The Hauntings of Williamsburg, Yorktown, and Jamestown;Jackie Eileen Behrend;1998;John F. Blair Publisher;http://images.amazon.com/images/P/0895872102.01.LZZZZZZZ.jpg;108;29
068983585X;The Janitor's Boy;Andrew Clements;2001;Aladdin;http://images.amazon.com/images/P/068983585X.01.LZZZZZZZ.jpg;15;27
345391802;The Hitchhiker's Guide to the Galaxy;Douglas Adams;1995;Ballantine Books;http://images.amazon.com/images/P/0345391802.01.LZZZZZZZ.jpg;131;32
440219078;The Giver (21st Century Reference);LOIS LOWRY;1994;Laure Leaf;http://images.amazon.com/images/P/0440219078.01.LZZZZZZZ.jpg;31;9
185424597X;The Heavenly Man: The Remarkable True Story of Chinese Christian Brother Yun;Paul Hattaway;2003;Monarch Books;http://images.amazon.com/images/P/185424597X.01.LZZZZZZZ.jpg;58;7
2080105434;The Little Book of Chocolate (Little Book Of...(Flammarion));Alain Stella;2001;Flammarion;http://images.amazon.com/images/P/2080105434.01.LZZZZZZZ.jpg;41;28
349913358X;Das Schlampenbuch. ErzÃ?Â¤hlungen. ( neue frau).;Milena Moser;1993;Rowohlt Tb.;http://images.amazon.com/images/P/349913358X.01.LZZZZZZZ.jpg;70;12
3257201761;Die zwei Gesichter des Januars.;Patricia Highsmith;1974;Diogenes Verlag;http://images.amazon.com/images/P/3257201761.01.LZZZZZZZ.jpg;191;14
3404121686;Nacht Ã?Â¼ber den Wassern.;Ken Follett;1994;LÃ?Â¼bbe;http://images.amazon.com/images/P/3404121686.01.LZZZZZZZ.jpg;65;15
3404118960;Die SÃ?Â¤ulen der Erde. Roman.;Ken Follett;1992;LÃ?Â¼bbe;http://images.amazon.com/images/P/3404118960.01.LZZZZZZZ.jpg;62;0
345356578;A Man Rides Through (Man Rides Through);Stephen Donaldson;1990;Del Rey Books;http://images.amazon.com/images/P/0345356578.01.LZZZZZZZ.jpg;110;25
345346971;Mirror of Her Dreams (Mordant's Need);STEPHEN R. DONALDSON;1987;Del Rey;http://images.amazon.com/images/P/0345346971.01.LZZZZZZZ.jpg;8;38
753804700;Reader;Bernhard Schlink;0;Phoenix Books;http://images.amazon.com/images/P/0753804700.01.LZZZZZZZ.jpg;8;2
451155750;The Dead Zone;Stephen King;2004;Signet Book;http://images.amazon.com/images/P/0451155750.01.LZZZZZZZ.jpg;93;13
786890436;The Diary of Ellen Rimbauer: My Life at Rose Red;Ellen Rimbauer;2002;Hyperion Press;http://images.amazon.com/images/P/0786890436.01.LZZZZZZZ.jpg;89;12
415928087;A New Germany in a New Europe;Todd Herzog;2000;Routledge;http://images.amazon.com/images/P/0415928087.01.LZZZZZZZ.jpg;62;4
521427150;Belonging in the Two Berlins : Kin, State, Nation (Cambridge Studies in Social and Cultural Anthropology);John Borneman;1992;Cambridge University Press;http://images.amazon.com/images/P/0521427150.01.LZZZZZZZ.jpg;180;22
812923278;The Great Depression : America 1929-1941;ROBERT S. MCELVAINE;1993;Three Rivers Press;http://images.amazon.com/images/P/0812923278.01.LZZZZZZZ.jpg;116;18
884111342;Lady of the Shroud;Bram Stoker;1989;Amereon Limited;http://images.amazon.com/images/P/0884111342.01.LZZZZZZZ.jpg;151;39
345428544;Dark Tide I: Onslaught (Star Wars: The New Jedi Order, Book 2);Michael A. Stackpole;2000;Del Rey Books;http://images.amazon.com/images/P/0345428544.01.LZZZZZZZ.jpg;167;25
671694049;LONG DARK TEA TIME OF THE SOUL;Douglas Adams;1990;Pocket;http://images.amazon.com/images/P/0671694049.01.LZZZZZZZ.jpg;24;13
080901582X;The Return of Simple;Langston Hughes;1995;"Hill &amp; Wang";http://images.amazon.com/images/P/080901582X.01.LZZZZZZZ.jpg;147;25
449006557;"Half Moon Street (Charlotte &amp; Thomas Pitt Novels (Paperback))";Anne Perry;2001;Ballantine Books;http://images.amazon.com/images/P/0449006557.01.LZZZZZZZ.jpg;96;1
373250339;A Minor Indiscretion (Red Dress Ink (Paperback));Carol Matthews;2003;Red Dress Ink;http://images.amazon.com/images/P/0373250339.01.LZZZZZZZ.jpg;106;6
380820447;For Better, for Worse: A Novel;Carole Matthews;2002;Avon Trade;http://images.amazon.com/images/P/0380820447.01.LZZZZZZZ.jpg;190;36
385497679;Hidden in Plain View: A Secret Story of Quilts and the Underground Railroad;Jacqueline L. Tobin;2000;Anchor Pub;http://images.amazon.com/images/P/0385497679.01.LZZZZZZZ.jpg;190;16
451454243;The Forest House;Marion Zimmer Bradley;1995;Roc;http://images.amazon.com/images/P/0451454243.01.LZZZZZZZ.jpg;117;24
941423042;American Poetry Since 1970: Up Late;Andrei Codrescu;1988;Four Walls Eight Windows;http://images.amazon.com/images/P/0941423042.01.LZZZZZZZ.jpg;161;27
373871562;Twin Blessings (Love Inspired (Numbered));Carolyne Aarsen;2001;Steeple Hill;http://images.amazon.com/images/P/0373871562.01.LZZZZZZZ.jpg;144;2
553101439;West of Dodge: Frontier Stories;Louis L'Amour;1996;Bantam;http://images.amazon.com/images/P/0553101439.01.LZZZZZZZ.jpg;54;14
898151910;How to Make $1,000 a Minute: Negotiating Salaries and Raises;Jack Chapman;1987;Ten Speed Pr;http://images.amazon.com/images/P/0898151910.01.LZZZZZZZ.jpg;112;3
835949362;Non-manipulative selling;Anthony J Alessandra;1981;Reston Pub. Co;http://images.amazon.com/images/P/0835949362.01.LZZZZZZZ.jpg;90;29
880701102;Come Before Winter and Share My Hope;Charles R. Swindoll;1985;Word Publishing;http://images.amazon.com/images/P/0880701102.01.LZZZZZZZ.jpg;21;32
039914563X;The Bear and the Dragon;Tom Clancy;2000;G. P. Putnam's Sons;http://images.amazon.com/images/P/039914563X.01.LZZZZZZZ.jpg;171;1
312853238;Ender's Game (Ender Wiggins Saga (Paperback));Orson Scott Card;1992;Tor Books;http://images.amazon.com/images/P/0312853238.01.LZZZZZZZ.jpg;187;17
688048730;Thinking on paper;V. A Howard;1986;W. Morrow;http://images.amazon.com/images/P/0688048730.01.LZZZZZZZ.jpg;45;8
425161722;Net Force;Tom Clancy;1999;Berkley Publishing Group;http://images.amazon.com/images/P/0425161722.01.LZZZZZZZ.jpg;35;20
385493800;The Testament;John Grisham;1999;Doubleday Books;http://images.amazon.com/images/P/0385493800.01.LZZZZZZZ.jpg;31;11
849916399;The Internet Church;Walter P. Wilson;2000;W Publishing Group;http://images.amazon.com/images/P/0849916399.01.LZZZZZZZ.jpg;76;24
1928791107;The Mp3 and Internet Audio Handbook: Your Guide to the Digital Music Revolution;Bruce Fries;2000;Teamcom Books;http://images.amazon.com/images/P/1928791107.01.LZZZZZZZ.jpg;128;13
067175145X;The Way Things Ought to Be;Rush H., III Limbaugh;1992;Pocket Books;http://images.amazon.com/images/P/067175145X.01.LZZZZZZZ.jpg;39;2
440211727;A Time to Kill;JOHN GRISHAM;1992;Dell;http://images.amazon.com/images/P/0440211727.01.LZZZZZZZ.jpg;88;25
877192820;The Truth About Texas: Who Needs to Brag? We'Ve Got the Facts;Anne Dingus;1995;Gulf Publishing Company;http://images.amazon.com/images/P/0877192820.01.LZZZZZZZ.jpg;25;40
380002450;Awakening;Kate Chopin;1982;Avon;http://images.amazon.com/images/P/0380002450.01.LZZZZZZZ.jpg;59;8
793133955;"Wall Street's Picks for 2000: An Insider's Guide to the Year's Best Stocks &amp; Mutual Funds (Wall Street's Picks)";Kirk Kazanjian;1999;Dearborn Financial Publishing;http://images.amazon.com/images/P/0793133955.01.LZZZZZZZ.jpg;170;23
394178017;Poetics of the New American Poetry;Donald Merriam Allen;1974;Grove Press;http://images.amazon.com/images/P/0394178017.01.LZZZZZZZ.jpg;187;40
425134350;Patriot Games;Tom Clancy;1992;Berkley Publishing Group;http://images.amazon.com/images/P/0425134350.01.LZZZZZZZ.jpg;43;14
385479689;Dead Men Do Tell Tales: The Strange and Fascinating Cases of a Forensic Anthropologist;William Maples;1995;Main Street Books;http://images.amazon.com/images/P/0385479689.01.LZZZZZZZ.jpg;178;10
380754851;Moonlighting: 148 Great Ways to Make Money on the Side;Carl Hausman;1991;Harpercollins;http://images.amazon.com/images/P/0380754851.01.LZZZZZZZ.jpg;17;12
380538504;Amanda Miranda;Richard Peck;1981;Harper Mass Market Paperbacks (Mm);http://images.amazon.com/images/P/0380538504.01.LZZZZZZZ.jpg;36;40
044661162X;Chasing the Dime;Michael Connelly;2003;Warner Books;http://images.amazon.com/images/P/044661162X.01.LZZZZZZZ.jpg;68;23
671742566;Tender Triumph (Sonnet Books);Judith McNaught;1991;Pocket;http://images.amazon.com/images/P/0671742566.01.LZZZZZZZ.jpg;55;30
515122408;The Cat Who Tailed a Thief;Lilian Jackson Braun;1998;Jove Books;http://images.amazon.com/images/P/0515122408.01.LZZZZZZZ.jpg;172;30
440222818;Guilt;John T. Lescroart;1998;Island;http://images.amazon.com/images/P/0440222818.01.LZZZZZZZ.jpg;113;25
451204050;On Secret Service;John Jakes;2001;Signet Book;http://images.amazon.com/images/P/0451204050.01.LZZZZZZZ.jpg;154;6
038533334X;Charming Billy;Alice McDermott;1999;Delta;http://images.amazon.com/images/P/038533334X.01.LZZZZZZZ.jpg;128;35
449131548;All the Days of My Life;Hilary Bailey;1986;Fawcett Books;http://images.amazon.com/images/P/0449131548.01.LZZZZZZZ.jpg;96;24
440120470;The Dinner Party;Howard Fast;1991;Dell Publishing Company;http://images.amazon.com/images/P/0440120470.01.LZZZZZZZ.jpg;32;23
451188209;A Palette for Murder: Murder She Wrote (Murder She Wrote (Paperback));Jessica Fletcher;1996;Signet Book;http://images.amazon.com/images/P/0451188209.01.LZZZZZZZ.jpg;50;24
440130913;Golden Cup;Belva Plain;1987;Dell;http://images.amazon.com/images/P/0440130913.01.LZZZZZZZ.jpg;109;20
449001954;Murder at the Library of Congress (Capital Crimes (Paperback));Margaret Truman;2001;Fawcett Books;http://images.amazon.com/images/P/0449001954.01.LZZZZZZZ.jpg;109;30
345404777;No Safe Place;RICHARD NORTH PATTERSON;1999;Ballantine Books;http://images.amazon.com/images/P/0345404777.01.LZZZZZZZ.jpg;79;40
451185277;Thorns of Truth;Eileen Goudge;1999;Signet Book;http://images.amazon.com/images/P/0451185277.01.LZZZZZZZ.jpg;112;7
440224829;Granny Dan;DANIELLE STEEL;2000;Random House, Inc.;http://images.amazon.com/images/P/0440224829.01.LZZZZZZZ.jpg;127;32
671779338;Border Bride;Arnette Lamb;1993;Pocket;http://images.amazon.com/images/P/0671779338.01.LZZZZZZZ.jpg;146;29
515134368;The Penwyth Curse;Catherine Coulter;2004;Jove Books;http://images.amazon.com/images/P/0515134368.01.LZZZZZZZ.jpg;73;19
380759497;Xanth 15: The Color of Her Panties;Piers Anthony;1992;Eos;http://images.amazon.com/images/P/0380759497.01.LZZZZZZZ.jpg;86;38
3442098424;Der FÃ?Â¼rst der Finsternis. Roman.;Anne Rice;1992;Goldmann;http://images.amazon.com/images/P/3442098424.01.LZZZZZZZ.jpg;14;36
394578791;A Reporter's Life;WALTER CRONKITE;1996;Knopf;http://images.amazon.com/images/P/0394578791.01.LZZZZZZZ.jpg;86;37
1558505377;Jacob Marley's Christmas Carol;Tom Mula;1995;Adams Media Corp;http://images.amazon.com/images/P/1558505377.01.LZZZZZZZ.jpg;162;26
373245696;Practice Makes Pregnant   Manhattan Multiples (Silhouette Special Edition, 1569);Lois Faye Dyer;2003;Silhouette;http://images.amazon.com/images/P/0373245696.01.LZZZZZZZ.jpg;123;15
743201078;The Secret Lives of Girls: What Good Girls Really Do--Sex Play, Aggression, and Their Guilt;Sharon Lamb;2002;Free Press;http://images.amazon.com/images/P/0743201078.01.LZZZZZZZ.jpg;60;33
068983571X;Hound of the Baskervilles (Aladdin Classics);Sir Arthur Conan Doyle;2000;Aladdin;http://images.amazon.com/images/P/068983571X.01.LZZZZZZZ.jpg;75;24
553256785;SLEEPING MURDER;AGATHA CHRISTIE;1983;Bantam;http://images.amazon.com/images/P/0553256785.01.LZZZZZZZ.jpg;10;25
892967994;The Fractal Murders (Pepper Keane Mysteries);Mark Cohen;2004;Mysterious Press;http://images.amazon.com/images/P/0892967994.01.LZZZZZZZ.jpg;101;18
61064505;Blowtorch Psycho.Com (Bone Chillers, No 18);Sherry Shahan;1997;Harpercollins Juvenile Books;http://images.amazon.com/images/P/0061064505.01.LZZZZZZZ.jpg;182;1
1551668785;Final Stand;Helen Myers;2002;Mira;http://images.amazon.com/images/P/1551668785.01.LZZZZZZZ.jpg;124;19
836230868;Christmas : A Holiday Treasury;Della Rowland;1994;Andrews McMeel Publishing;http://images.amazon.com/images/P/0836230868.01.LZZZZZZZ.jpg;191;32
381999866;Magic House of Numbers.;Irving. Adler;1974;Harpercollins Library;http://images.amazon.com/images/P/0381999866.01.LZZZZZZZ.jpg;33;0
380817144;Lord of the Silent: A Novel of Suspense;Elizabeth Peters;2002;Avon;http://images.amazon.com/images/P/0380817144.01.LZZZZZZZ.jpg;25;20
380752115;Whisper to Me of Love;Shirlee Busbee;1991;Harper Mass Market Paperbacks;http://images.amazon.com/images/P/0380752115.01.LZZZZZZZ.jpg;123;40
553212583;Wuthering Heights;EMILY BRONTE;1983;Bantam;http://images.amazon.com/images/P/0553212583.01.LZZZZZZZ.jpg;69;36
446364762;The Stars Shine Down;Sidney Sheldon;1993;Warner Books;http://images.amazon.com/images/P/0446364762.01.LZZZZZZZ.jpg;185;21
425166619;Toxin;Robin Cook;1999;Berkley Publishing Group;http://images.amazon.com/images/P/0425166619.01.LZZZZZZZ.jpg;59;24
061312975X;This Present Darkness;Frank E. Peretti;1999;Sagebrush Bound;http://images.amazon.com/images/P/061312975X.01.LZZZZZZZ.jpg;48;33
765341972;The Mothman Prophecies;John A. Keel;2002;Tor Books;http://images.amazon.com/images/P/0765341972.01.LZZZZZZZ.jpg;169;30
590514776;Meet the Stars of Buffy the Vampire Slayer;Stefanie Scott;1998;Scholastic;http://images.amazon.com/images/P/0590514776.01.LZZZZZZZ.jpg;177;10
373037430;Rush to the Altar  (Twin Brides);Rebecca Winters;2003;Harlequin;http://images.amazon.com/images/P/0373037430.01.LZZZZZZZ.jpg;146;28
